ID,Size,Predicted,Actual
1,215,2.7389918096400207E-8,no
2,273,6.728213179374279E-8,yes
3,460,7.09367927969932E-8,yes
4,138,6.501121848844567E-8,no
5,358,6.846622642265774E-8,no
6,1248,4.3966438462326953E-7,yes
7,51,2.6036725619850183E-8,no
8,157,6.501121848844567E-8,no
9,31,2.6036725619850183E-8,no
10,981,5.8860598525446206E-8,yes
11,180,2.6926215953290545E-8,no
12,262,6.728213179374279E-8,no
13,553,7.355110240183224E-8,yes
14,40,2.6036725619850183E-8,no
15,369,3.2332605221785904E-7,no
16,390,6.968409443090492E-8,no
17,51,2.6036725619850183E-8,no
18,577,3.0463248079778995E-8,yes
19,32,2.6036725619850183E-8,no
20,66,2.6036725619850183E-8,no
21,188,6.501121848844567E-8,yes
22,582,3.102815528022564E-8,yes
23,160,6.501121848844567E-8,yes
24,50,2.6036725619850183E-8,no
25,27,2.5610190988820423E-8,no
26,923,3.867950999360764E-7,yes
27,60,2.6036725619850183E-8,no
28,62,2.6036725619850183E-8,no
29,87,2.647527839565394E-8,no
30,52,2.6036725619850183E-8,no
31,268,2.7866778303935204E-8,no
32,163,2.6926215953290545E-8,no
33,109,2.647527839565394E-8,no
34,147,2.6926215953290545E-8,no
35,58,2.6036725619850183E-8,no
36,44,2.6036725619850183E-8,no
37,106,2.647527839565394E-8,yes
38,139,2.6926215953290545E-8,no
39,326,2.8357204260405816E-8,no
40,648,3.1609405311956896E-8,no
41,792,9.880737792861397E-8,yes
42,319,1.921324972736025E-7,yes
43,55,2.6036725619850183E-8,no
44,191,2.6926215953290545E-8,no
45,90,2.647527839565394E-8,no
46,273,2.7866778303935204E-8,yes
47,137,2.647527839565394E-8,no
48,79,2.6036725619850183E-8,no
49,82,2.6036725619850183E-8,no
50,147,2.6926215953290545E-8,no
51,422,2.9380458525870975E-8,no
52,979,8.564155374213076E-8,yes
53,495,2.899062080479568E-7,yes
54,189,2.6926215953290545E-8,no
55,167,5.3587384929351135E-8,yes
56,86,6.392246546658727E-8,no
57,182,2.6926215953290545E-8,yes
58,361,6.213479263564934E-8,yes
59,126,2.647527839565394E-8,no
60,106,2.647527839565394E-8,no
61,109,2.647527839565394E-8,no
62,85,2.647527839565394E-8,no
63,236,2.7389918096400207E-8,no
64,315,3.176752884343279E-7,yes
65,695,1.1064382072502926E-5,yes
66,27,2.5610190988820423E-8,no
67,89,2.647527839565394E-8,no
68,301,6.728213179374279E-8,yes
69,153,2.6926215953290545E-8,yes
70,92,2.647527839565394E-8,no
71,466,7.09367927969932E-8,yes
72,93,2.647527839565394E-8,no
73,244,2.7389918096400207E-8,no
74,192,2.6926215953290545E-8,yes
75,252,6.728213179374279E-8,no
76,109,2.647527839565394E-8,no
77,601,3.102815528022564E-8,yes
78,565,7.355110240183224E-8,yes
79,69,2.6036725619850183E-8,no
